colour	x	key	showSelected2	showSelected3	group
#00BFC4	-1.4069480211474	1	32	prediction	1796
#00BFC4	-1.4069480211474	1	33	prediction	1797
#00BFC4	-1.4069480211474	1	34	prediction	1798
#00BFC4	-1.4069480211474	1	35	prediction	1799
#00BFC4	-1.4069480211474	1	36	prediction	1800
#00BFC4	-1.4069480211474	1	37	prediction	1801
#00BFC4	-1.4069480211474	1	38	prediction	1802
#00BFC4	-1.4069480211474	1	39	prediction	1803
#00BFC4	-1.4069480211474	1	40	prediction	1804
#00BFC4	-1.39667598763481	1	0	prediction	1805
#00BFC4	-1.39667598763481	1	1	prediction	1806
#00BFC4	-1.39667598763481	1	2	prediction	1807
#00BFC4	-1.39667598763481	1	3	prediction	1808
#00BFC4	-1.39667598763481	1	4	prediction	1809
#00BFC4	-1.39667598763481	1	5	prediction	1810
#00BFC4	-1.39667598763481	1	6	prediction	1811
#00BFC4	-1.39667598763481	1	7	prediction	1812
#00BFC4	-1.39667598763481	1	8	prediction	1813
#00BFC4	-1.39667598763481	1	9	prediction	1814
#00BFC4	-1.39667598763481	1	10	prediction	1815
#00BFC4	-1.39667598763481	1	11	prediction	1816
#00BFC4	-1.39667598763481	1	12	prediction	1817
#00BFC4	-1.39667598763481	1	13	prediction	1818
#00BFC4	-1.39667598763481	1	14	prediction	1819
#00BFC4	-1.39667598763481	1	15	prediction	1820
#00BFC4	-1.39667598763481	1	16	prediction	1821
#00BFC4	-1.39667598763481	1	17	prediction	1822
#00BFC4	-1.39667598763481	1	18	prediction	1823
#00BFC4	-1.39667598763481	1	19	prediction	1824
#00BFC4	-1.39667598763481	1	20	prediction	1825
#00BFC4	-1.39667598763481	1	21	prediction	1826
#00BFC4	-1.39667598763481	1	22	prediction	1827
#00BFC4	-1.39667598763481	1	23	prediction	1828
#00BFC4	-1.39667598763481	1	24	prediction	1829
#00BFC4	-1.39667598763481	1	25	prediction	1830
#00BFC4	-1.39667598763481	1	26	prediction	1831
#00BFC4	-1.39667598763481	1	27	prediction	1832
#00BFC4	-1.39667598763481	1	28	prediction	1833
#00BFC4	-1.39667598763481	1	29	prediction	1834
#00BFC4	-1.39667598763481	1	30	prediction	1835
#00BFC4	-1.39667598763481	1	31	prediction	1836
#00BFC4	-1.39667598763481	1	32	prediction	1837
#00BFC4	-1.39667598763481	1	33	prediction	1838
#00BFC4	-1.39667598763481	1	34	prediction	1839
#00BFC4	-1.39667598763481	1	35	prediction	1840
#00BFC4	-1.39667598763481	1	36	prediction	1841
#00BFC4	-1.39667598763481	1	37	prediction	1842
#00BFC4	-1.39667598763481	1	38	prediction	1843
#00BFC4	-1.39667598763481	1	39	prediction	1844
#00BFC4	-1.39667598763481	1	40	prediction	1845
#00BFC4	-1.3784391246736	1	0	prediction	1846
#00BFC4	-1.3784391246736	1	1	prediction	1847
#00BFC4	-1.3784391246736	1	2	prediction	1848
#00BFC4	-1.3784391246736	1	3	prediction	1849
#00BFC4	-1.3784391246736	1	4	prediction	1850
#00BFC4	-1.3784391246736	1	5	prediction	1851
#00BFC4	-1.3784391246736	1	6	prediction	1852
#00BFC4	-1.3784391246736	1	7	prediction	1853
#00BFC4	-1.3784391246736	1	8	prediction	1854
#00BFC4	-1.3784391246736	1	9	prediction	1855
#00BFC4	-1.3784391246736	1	10	prediction	1856
#00BFC4	-1.3784391246736	1	11	prediction	1857
#00BFC4	-1.3784391246736	1	12	prediction	1858
#00BFC4	-1.3784391246736	1	13	prediction	1859
#00BFC4	-1.3784391246736	1	14	prediction	1860
#00BFC4	-1.3784391246736	1	15	prediction	1861
#00BFC4	-1.3784391246736	1	16	prediction	1862
#00BFC4	-1.3784391246736	1	17	prediction	1863
#00BFC4	-1.3784391246736	1	18	prediction	1864
#00BFC4	-1.3784391246736	1	19	prediction	1865
#00BFC4	-1.3784391246736	1	20	prediction	1866
#00BFC4	-1.3784391246736	1	21	prediction	1867
#00BFC4	-1.3784391246736	1	22	prediction	1868
#00BFC4	-1.3784391246736	1	23	prediction	1869
#00BFC4	-1.3784391246736	1	24	prediction	1870
#00BFC4	-1.3784391246736	1	25	prediction	1871
#00BFC4	-1.3784391246736	1	26	prediction	1872
#00BFC4	-1.3784391246736	1	27	prediction	1873
#00BFC4	-1.3784391246736	1	28	prediction	1874
#00BFC4	-1.3784391246736	1	29	prediction	1875
#00BFC4	-1.3784391246736	1	30	prediction	1876
#00BFC4	-1.3784391246736	1	31	prediction	1877
#00BFC4	-1.3784391246736	1	32	prediction	1878
#00BFC4	-1.3784391246736	1	33	prediction	1879
#00BFC4	-1.3784391246736	1	34	prediction	1880
#00BFC4	-1.3784391246736	1	35	prediction	1881
#00BFC4	-1.3784391246736	1	36	prediction	1882
#00BFC4	-1.3784391246736	1	37	prediction	1883
#00BFC4	-1.3784391246736	1	38	prediction	1884
#00BFC4	-1.3784391246736	1	39	prediction	1885
#00BFC4	-1.3784391246736	1	40	prediction	1886
#00BFC4	-1.33346440410241	1	0	prediction	1887
#00BFC4	-1.33346440410241	1	1	prediction	1888
#00BFC4	-1.33346440410241	1	2	prediction	1889
#00BFC4	-1.33346440410241	1	3	prediction	1890
#00BFC4	-1.33346440410241	1	4	prediction	1891
#00BFC4	-1.33346440410241	1	5	prediction	1892
#00BFC4	-1.33346440410241	1	6	prediction	1893
#00BFC4	-1.33346440410241	1	7	prediction	1894
#00BFC4	-1.33346440410241	1	8	prediction	1895
#00BFC4	-1.33346440410241	1	9	prediction	1896
#00BFC4	-1.33346440410241	1	10	prediction	1897
#00BFC4	-1.33346440410241	1	11	prediction	1898
#00BFC4	-1.33346440410241	1	12	prediction	1899
#00BFC4	-1.33346440410241	1	13	prediction	1900
#00BFC4	-1.33346440410241	1	14	prediction	1901
#00BFC4	-1.33346440410241	1	15	prediction	1902
#00BFC4	-1.33346440410241	1	16	prediction	1903
#00BFC4	-1.33346440410241	1	17	prediction	1904
#00BFC4	-1.33346440410241	1	18	prediction	1905
#00BFC4	-1.33346440410241	1	19	prediction	1906
#00BFC4	-1.33346440410241	1	20	prediction	1907
#00BFC4	-1.33346440410241	1	21	prediction	1908
#00BFC4	-1.33346440410241	1	22	prediction	1909
#00BFC4	-1.33346440410241	1	23	prediction	1910
#00BFC4	-1.33346440410241	1	24	prediction	1911
#00BFC4	-1.33346440410241	1	25	prediction	1912
#00BFC4	-1.33346440410241	1	26	prediction	1913
#00BFC4	-1.33346440410241	1	27	prediction	1914
#00BFC4	-1.33346440410241	1	28	prediction	1915
#00BFC4	-1.33346440410241	1	29	prediction	1916
#00BFC4	-1.33346440410241	1	30	prediction	1917
#00BFC4	-1.33346440410241	1	31	prediction	1918
#00BFC4	-1.33346440410241	1	32	prediction	1919
#00BFC4	-1.33346440410241	1	33	prediction	1920
#00BFC4	-1.33346440410241	1	34	prediction	1921
#00BFC4	-1.33346440410241	1	35	prediction	1922
#00BFC4	-1.33346440410241	1	36	prediction	1923
#00BFC4	-1.33346440410241	1	37	prediction	1924
#00BFC4	-1.33346440410241	1	38	prediction	1925
#00BFC4	-1.33346440410241	1	39	prediction	1926
#00BFC4	-1.33346440410241	1	40	prediction	1927
#00BFC4	-1.30060499813408	1	0	prediction	1928
#00BFC4	-1.30060499813408	1	1	prediction	1929
#00BFC4	-1.30060499813408	1	2	prediction	1930
#00BFC4	-1.30060499813408	1	3	prediction	1931
#00BFC4	-1.30060499813408	1	4	prediction	1932
#00BFC4	-1.30060499813408	1	5	prediction	1933
#00BFC4	-1.30060499813408	1	6	prediction	1934
#00BFC4	-1.30060499813408	1	7	prediction	1935
#00BFC4	-1.30060499813408	1	8	prediction	1936
#00BFC4	-1.30060499813408	1	9	prediction	1937
#00BFC4	-1.30060499813408	1	10	prediction	1938
#00BFC4	-1.30060499813408	1	11	prediction	1939
#00BFC4	-1.30060499813408	1	12	prediction	1940
#00BFC4	-1.30060499813408	1	13	prediction	1941
#00BFC4	-1.30060499813408	1	14	prediction	1942
#00BFC4	-1.30060499813408	1	15	prediction	1943
#00BFC4	-1.30060499813408	1	16	prediction	1944
#00BFC4	-1.30060499813408	1	17	prediction	1945
#00BFC4	-1.30060499813408	1	18	prediction	1946
#00BFC4	-1.30060499813408	1	19	prediction	1947
#00BFC4	-1.30060499813408	1	20	prediction	1948
#00BFC4	-1.30060499813408	1	21	prediction	1949
#00BFC4	-1.30060499813408	1	22	prediction	1950
#00BFC4	-1.30060499813408	1	23	prediction	1951
#00BFC4	-1.30060499813408	1	24	prediction	1952
#00BFC4	-1.30060499813408	1	25	prediction	1953
#00BFC4	-1.30060499813408	1	26	prediction	1954
#00BFC4	-1.30060499813408	1	27	prediction	1955
#00BFC4	-1.30060499813408	1	28	prediction	1956
#00BFC4	-1.30060499813408	1	29	prediction	1957
#00BFC4	-1.30060499813408	1	30	prediction	1958
#00BFC4	-1.30060499813408	1	31	prediction	1959
#00BFC4	-1.30060499813408	1	32	prediction	1960
#00BFC4	-1.30060499813408	1	33	prediction	1961
#00BFC4	-1.30060499813408	1	34	prediction	1962
#00BFC4	-1.30060499813408	1	35	prediction	1963
#00BFC4	-1.30060499813408	1	36	prediction	1964
#00BFC4	-1.30060499813408	1	37	prediction	1965
#00BFC4	-1.30060499813408	1	38	prediction	1966
#00BFC4	-1.30060499813408	1	39	prediction	1967
#00BFC4	-1.30060499813408	1	40	prediction	1968
#00BFC4	-1.29125711414963	1	0	prediction	1969
#00BFC4	-1.29125711414963	1	1	prediction	1970
#00BFC4	-1.29125711414963	1	2	prediction	1971
#00BFC4	-1.29125711414963	1	3	prediction	1972
#00BFC4	-1.29125711414963	1	4	prediction	1973
#00BFC4	-1.29125711414963	1	5	prediction	1974
#00BFC4	-1.29125711414963	1	6	prediction	1975
#00BFC4	-1.29125711414963	1	7	prediction	1976
#00BFC4	-1.29125711414963	1	8	prediction	1977
#00BFC4	-1.29125711414963	1	9	prediction	1978
#00BFC4	-1.29125711414963	1	10	prediction	1979
#00BFC4	-1.29125711414963	1	11	prediction	1980
#00BFC4	-1.29125711414963	1	12	prediction	1981
#00BFC4	-1.29125711414963	1	13	prediction	1982
#00BFC4	-1.29125711414963	1	14	prediction	1983
#00BFC4	-1.29125711414963	1	15	prediction	1984
#00BFC4	-1.29125711414963	1	16	prediction	1985
#00BFC4	-1.29125711414963	1	17	prediction	1986
#00BFC4	-1.29125711414963	1	18	prediction	1987
#00BFC4	-1.29125711414963	1	19	prediction	1988
#00BFC4	-1.29125711414963	1	20	prediction	1989
#00BFC4	-1.29125711414963	1	21	prediction	1990
#00BFC4	-1.29125711414963	1	22	prediction	1991
#00BFC4	-1.29125711414963	1	23	prediction	1992
#00BFC4	-1.29125711414963	1	24	prediction	1993
#00BFC4	-1.29125711414963	1	25	prediction	1994
#00BFC4	-1.29125711414963	1	26	prediction	1995
#00BFC4	-1.29125711414963	1	27	prediction	1996
#00BFC4	-1.29125711414963	1	28	prediction	1997
#00BFC4	-1.29125711414963	1	29	prediction	1998
#00BFC4	-1.29125711414963	1	30	prediction	1999
#00BFC4	-1.29125711414963	1	31	prediction	2000
#00BFC4	-1.29125711414963	1	32	prediction	2001
#00BFC4	-1.29125711414963	1	33	prediction	2002
#00BFC4	-1.29125711414963	1	34	prediction	2003
#00BFC4	-1.29125711414963	1	35	prediction	2004
#00BFC4	-1.29125711414963	1	36	prediction	2005
#00BFC4	-1.29125711414963	1	37	prediction	2006
#00BFC4	-1.29125711414963	1	38	prediction	2007
#00BFC4	-1.29125711414963	1	39	prediction	2008
#00BFC4	-1.29125711414963	1	40	prediction	2009
#00BFC4	-1.2383797634393	1	0	prediction	2010
#00BFC4	-1.2383797634393	1	1	prediction	2011
#00BFC4	-1.2383797634393	1	2	prediction	2012
#00BFC4	-1.2383797634393	1	3	prediction	2013
#00BFC4	-1.2383797634393	1	4	prediction	2014
#00BFC4	-1.2383797634393	1	5	prediction	2015
#00BFC4	-1.2383797634393	1	6	prediction	2016
#00BFC4	-1.2383797634393	1	7	prediction	2017
#00BFC4	-1.2383797634393	1	8	prediction	2018
#00BFC4	-1.2383797634393	1	9	prediction	2019
#00BFC4	-1.2383797634393	1	10	prediction	2020
#00BFC4	-1.2383797634393	1	11	prediction	2021
#00BFC4	-1.2383797634393	1	12	prediction	2022
#00BFC4	-1.2383797634393	1	13	prediction	2023
#00BFC4	-1.2383797634393	1	14	prediction	2024
#00BFC4	-1.2383797634393	1	15	prediction	2025
#00BFC4	-1.2383797634393	1	16	prediction	2026
#00BFC4	-1.2383797634393	1	17	prediction	2027
#00BFC4	-1.2383797634393	1	18	prediction	2028
#00BFC4	-1.2383797634393	1	19	prediction	2029
#00BFC4	-1.2383797634393	1	20	prediction	2030
#00BFC4	-1.2383797634393	1	21	prediction	2031
#00BFC4	-1.2383797634393	1	22	prediction	2032
#00BFC4	-1.2383797634393	1	23	prediction	2033
#00BFC4	-1.2383797634393	1	24	prediction	2034
#00BFC4	-1.2383797634393	1	25	prediction	2035
#00BFC4	-1.2383797634393	1	26	prediction	2036
#00BFC4	-1.2383797634393	1	27	prediction	2037
#00BFC4	-1.2383797634393	1	28	prediction	2038
#00BFC4	-1.2383797634393	1	29	prediction	2039
#00BFC4	-1.2383797634393	1	30	prediction	2040
#00BFC4	-1.2383797634393	1	31	prediction	2041
#00BFC4	-1.2383797634393	1	32	prediction	2042
#00BFC4	-1.2383797634393	1	33	prediction	2043
#00BFC4	-1.2383797634393	1	34	prediction	2044
#00BFC4	-1.2383797634393	1	35	prediction	2045
#00BFC4	-1.2383797634393	1	36	prediction	2046
#00BFC4	-1.2383797634393	1	37	prediction	2047
#00BFC4	-1.2383797634393	1	38	prediction	2048
#00BFC4	-1.2383797634393	1	39	prediction	2049
#00BFC4	-1.2383797634393	1	40	prediction	2050
#00BFC4	-1.2376190694049	1	0	prediction	2051
#00BFC4	-1.2376190694049	1	1	prediction	2052
#00BFC4	-1.2376190694049	1	2	prediction	2053
#00BFC4	-1.2376190694049	1	3	prediction	2054
#00BFC4	-1.2376190694049	1	4	prediction	2055
#00BFC4	-1.2376190694049	1	5	prediction	2056
#00BFC4	-1.2376190694049	1	6	prediction	2057
#00BFC4	-1.2376190694049	1	7	prediction	2058
#00BFC4	-1.2376190694049	1	8	prediction	2059
#00BFC4	-1.2376190694049	1	9	prediction	2060
#00BFC4	-1.2376190694049	1	10	prediction	2061
#00BFC4	-1.2376190694049	1	11	prediction	2062
#00BFC4	-1.2376190694049	1	12	prediction	2063
#00BFC4	-1.2376190694049	1	13	prediction	2064
#00BFC4	-1.2376190694049	1	14	prediction	2065
#00BFC4	-1.2376190694049	1	15	prediction	2066
#00BFC4	-1.2376190694049	1	16	prediction	2067
#00BFC4	-1.2376190694049	1	17	prediction	2068
#00BFC4	-1.2376190694049	1	18	prediction	2069
#00BFC4	-1.2376190694049	1	19	prediction	2070
#00BFC4	-1.2376190694049	1	20	prediction	2071
#00BFC4	-1.2376190694049	1	21	prediction	2072
#00BFC4	-1.2376190694049	1	22	prediction	2073
#00BFC4	-1.2376190694049	1	23	prediction	2074
#00BFC4	-1.2376190694049	1	24	prediction	2075
#00BFC4	-1.2376190694049	1	25	prediction	2076
#00BFC4	-1.2376190694049	1	26	prediction	2077
#00BFC4	-1.2376190694049	1	27	prediction	2078
#00BFC4	-1.2376190694049	1	28	prediction	2079
#00BFC4	-1.2376190694049	1	29	prediction	2080
#00BFC4	-1.2376190694049	1	30	prediction	2081
#00BFC4	-1.2376190694049	1	31	prediction	2082
#00BFC4	-1.2376190694049	1	32	prediction	2083
#00BFC4	-1.2376190694049	1	33	prediction	2084
#00BFC4	-1.2376190694049	1	34	prediction	2085
#00BFC4	-1.2376190694049	1	35	prediction	2086
#00BFC4	-1.2376190694049	1	36	prediction	2087
#00BFC4	-1.2376190694049	1	37	prediction	2088
#00BFC4	-1.2376190694049	1	38	prediction	2089
#00BFC4	-1.2376190694049	1	39	prediction	2090
#00BFC4	-1.2376190694049	1	40	prediction	2091
#00BFC4	-1.1023697569035	1	0	prediction	2092
#00BFC4	-1.1023697569035	1	1	prediction	2093
#00BFC4	-1.1023697569035	1	2	prediction	2094
#00BFC4	-1.1023697569035	1	3	prediction	2095
#00BFC4	-1.1023697569035	1	4	prediction	2096
#00BFC4	-1.1023697569035	1	5	prediction	2097
#00BFC4	-1.1023697569035	1	6	prediction	2098
#00BFC4	-1.1023697569035	1	7	prediction	2099
#00BFC4	-1.1023697569035	1	8	prediction	2100
#00BFC4	-1.1023697569035	1	9	prediction	2101
#00BFC4	-1.1023697569035	1	10	prediction	2102
#00BFC4	-1.1023697569035	1	11	prediction	2103
#00BFC4	-1.1023697569035	1	12	prediction	2104
#00BFC4	-1.1023697569035	1	13	prediction	2105
#00BFC4	-1.1023697569035	1	14	prediction	2106
#00BFC4	-1.1023697569035	1	15	prediction	2107
#00BFC4	-1.1023697569035	1	16	prediction	2108
#00BFC4	-1.1023697569035	1	17	prediction	2109
#00BFC4	-1.1023697569035	1	18	prediction	2110
#00BFC4	-1.1023697569035	1	19	prediction	2111
#00BFC4	-1.1023697569035	1	20	prediction	2112
#00BFC4	-1.1023697569035	1	21	prediction	2113
#00BFC4	-1.1023697569035	1	22	prediction	2114
#00BFC4	-1.1023697569035	1	23	prediction	2115
#00BFC4	-1.1023697569035	1	24	prediction	2116
#00BFC4	-1.1023697569035	1	25	prediction	2117
#00BFC4	-1.1023697569035	1	26	prediction	2118
#00BFC4	-1.1023697569035	1	27	prediction	2119
#00BFC4	-1.1023697569035	1	28	prediction	2120
#00BFC4	-1.1023697569035	1	29	prediction	2121
#00BFC4	-1.1023697569035	1	30	prediction	2122
#00BFC4	-1.1023697569035	1	31	prediction	2123
#00BFC4	-1.1023697569035	1	32	prediction	2124
#00BFC4	-1.1023697569035	1	33	prediction	2125
#00BFC4	-1.1023697569035	1	34	prediction	2126
#00BFC4	-1.1023697569035	1	35	prediction	2127
#00BFC4	-1.1023697569035	1	36	prediction	2128
#00BFC4	-1.1023697569035	1	37	prediction	2129
#00BFC4	-1.1023697569035	1	38	prediction	2130
#00BFC4	-1.1023697569035	1	39	prediction	2131
#00BFC4	-1.1023697569035	1	40	prediction	2132
#00BFC4	-1.09221789333969	1	0	prediction	2133
#00BFC4	-1.09221789333969	1	1	prediction	2134
#00BFC4	-1.09221789333969	1	2	prediction	2135
#00BFC4	-1.09221789333969	1	3	prediction	2136
#00BFC4	-1.09221789333969	1	4	prediction	2137
#00BFC4	-1.09221789333969	1	5	prediction	2138
#00BFC4	-1.09221789333969	1	6	prediction	2139
#00BFC4	-1.09221789333969	1	7	prediction	2140
#00BFC4	-1.09221789333969	1	8	prediction	2141
#00BFC4	-1.09221789333969	1	9	prediction	2142
#00BFC4	-1.09221789333969	1	10	prediction	2143
#00BFC4	-1.09221789333969	1	11	prediction	2144
#00BFC4	-1.09221789333969	1	12	prediction	2145
#00BFC4	-1.09221789333969	1	13	prediction	2146
#00BFC4	-1.09221789333969	1	14	prediction	2147
#00BFC4	-1.09221789333969	1	15	prediction	2148
#00BFC4	-1.09221789333969	1	16	prediction	2149
#00BFC4	-1.09221789333969	1	17	prediction	2150
#00BFC4	-1.09221789333969	1	18	prediction	2151
#00BFC4	-1.09221789333969	1	19	prediction	2152
#00BFC4	-1.09221789333969	1	20	prediction	2153
#00BFC4	-1.09221789333969	1	21	prediction	2154
#00BFC4	-1.09221789333969	1	22	prediction	2155
#00BFC4	-1.09221789333969	1	23	prediction	2156
#00BFC4	-1.09221789333969	1	24	prediction	2157
#00BFC4	-1.09221789333969	1	25	prediction	2158
#00BFC4	-1.09221789333969	1	26	prediction	2159
#00BFC4	-1.09221789333969	1	27	prediction	2160
#00BFC4	-1.09221789333969	1	28	prediction	2161
#00BFC4	-1.09221789333969	1	29	prediction	2162
#00BFC4	-1.09221789333969	1	30	prediction	2163
#00BFC4	-1.09221789333969	1	31	prediction	2164
#00BFC4	-1.09221789333969	1	32	prediction	2165
#00BFC4	-1.09221789333969	1	33	prediction	2166
#00BFC4	-1.09221789333969	1	34	prediction	2167
#00BFC4	-1.09221789333969	1	35	prediction	2168
#00BFC4	-1.09221789333969	1	36	prediction	2169
#00BFC4	-1.09221789333969	1	37	prediction	2170
#00BFC4	-1.09221789333969	1	38	prediction	2171
#00BFC4	-1.09221789333969	1	39	prediction	2172
#00BFC4	-1.09221789333969	1	40	prediction	2173
#00BFC4	-1.04788708873093	1	0	prediction	2174
#00BFC4	-1.04788708873093	1	1	prediction	2175
#00BFC4	-1.04788708873093	1	2	prediction	2176
#00BFC4	-1.04788708873093	1	3	prediction	2177
#00BFC4	-1.04788708873093	1	4	prediction	2178
#00BFC4	-1.04788708873093	1	5	prediction	2179
#00BFC4	-1.04788708873093	1	6	prediction	2180
#00BFC4	-1.04788708873093	1	7	prediction	2181
#00BFC4	-1.04788708873093	1	8	prediction	2182
#00BFC4	-1.04788708873093	1	9	prediction	2183
#00BFC4	-1.04788708873093	1	10	prediction	2184
#00BFC4	-1.04788708873093	1	11	prediction	2185
#00BFC4	-1.04788708873093	1	12	prediction	2186
#00BFC4	-1.04788708873093	1	13	prediction	2187
#00BFC4	-1.04788708873093	1	14	prediction	2188
#00BFC4	-1.04788708873093	1	15	prediction	2189
#00BFC4	-1.04788708873093	1	16	prediction	2190
#00BFC4	-1.04788708873093	1	17	prediction	2191
#00BFC4	-1.04788708873093	1	18	prediction	2192
#00BFC4	-1.04788708873093	1	19	prediction	2193
#00BFC4	-1.04788708873093	1	20	prediction	2194
#00BFC4	-1.04788708873093	1	21	prediction	2195
#00BFC4	-1.04788708873093	1	22	prediction	2196
#00BFC4	-1.04788708873093	1	23	prediction	2197
#00BFC4	-1.04788708873093	1	24	prediction	2198
#00BFC4	-1.04788708873093	1	25	prediction	2199
#00BFC4	-1.04788708873093	1	26	prediction	2200
#00BFC4	-1.04788708873093	1	27	prediction	2201
#00BFC4	-1.04788708873093	1	28	prediction	2202
#00BFC4	-1.04788708873093	1	29	prediction	2203
#00BFC4	-1.04788708873093	1	30	prediction	2204
#00BFC4	-1.04788708873093	1	31	prediction	2205
#00BFC4	-1.04788708873093	1	32	prediction	2206
#00BFC4	-1.04788708873093	1	33	prediction	2207
#00BFC4	-1.04788708873093	1	34	prediction	2208
#00BFC4	-1.04788708873093	1	35	prediction	2209
#00BFC4	-1.04788708873093	1	36	prediction	2210
#00BFC4	-1.04788708873093	1	37	prediction	2211
#00BFC4	-1.04788708873093	1	38	prediction	2212
#00BFC4	-1.04788708873093	1	39	prediction	2213
#00BFC4	-1.04788708873093	1	40	prediction	2214
#00BFC4	-1.02733608568087	1	0	prediction	2215
#00BFC4	-1.02733608568087	1	1	prediction	2216
#00BFC4	-1.02733608568087	1	2	prediction	2217
#00BFC4	-1.02733608568087	1	3	prediction	2218
#00BFC4	-1.02733608568087	1	4	prediction	2219
#00BFC4	-1.02733608568087	1	5	prediction	2220
#00BFC4	-1.02733608568087	1	6	prediction	2221
#00BFC4	-1.02733608568087	1	7	prediction	2222
#00BFC4	-1.02733608568087	1	8	prediction	2223
#00BFC4	-1.02733608568087	1	9	prediction	2224
#00BFC4	-1.02733608568087	1	10	prediction	2225
#00BFC4	-1.02733608568087	1	11	prediction	2226
#00BFC4	-1.02733608568087	1	12	prediction	2227
#00BFC4	-1.02733608568087	1	13	prediction	2228
#00BFC4	-1.02733608568087	1	14	prediction	2229
#00BFC4	-1.02733608568087	1	15	prediction	2230
#00BFC4	-1.02733608568087	1	16	prediction	2231
#00BFC4	-1.02733608568087	1	17	prediction	2232
#00BFC4	-1.02733608568087	1	18	prediction	2233
#00BFC4	-1.02733608568087	1	19	prediction	2234
#00BFC4	-1.02733608568087	1	20	prediction	2235
#00BFC4	-1.02733608568087	1	21	prediction	2236
#00BFC4	-1.02733608568087	1	22	prediction	2237
#00BFC4	-1.02733608568087	1	23	prediction	2238
#00BFC4	-1.02733608568087	1	24	prediction	2239
#00BFC4	-1.02733608568087	1	25	prediction	2240
#00BFC4	-1.02733608568087	1	26	prediction	2241
#00BFC4	-1.02733608568087	1	27	prediction	2242
#00BFC4	-1.02733608568087	1	28	prediction	2243
#00BFC4	-1.02733608568087	1	29	prediction	2244
#00BFC4	-1.02733608568087	1	30	prediction	2245
#00BFC4	-1.02733608568087	1	31	prediction	2246
#00BFC4	-1.02733608568087	1	32	prediction	2247
#00BFC4	-1.02733608568087	1	33	prediction	2248
#00BFC4	-1.02733608568087	1	34	prediction	2249
#00BFC4	-1.02733608568087	1	35	prediction	2250
#00BFC4	-1.02733608568087	1	36	prediction	2251
#00BFC4	-1.02733608568087	1	37	prediction	2252
#00BFC4	-1.02733608568087	1	38	prediction	2253
#00BFC4	-1.02733608568087	1	39	prediction	2254
#00BFC4	-1.02733608568087	1	40	prediction	2255
#00BFC4	-1.00563195487484	1	0	prediction	2256
#00BFC4	-1.00563195487484	1	1	prediction	2257
#00BFC4	-1.00563195487484	1	2	prediction	2258
#00BFC4	-1.00563195487484	1	3	prediction	2259
#00BFC4	-1.00563195487484	1	4	prediction	2260
#00BFC4	-1.00563195487484	1	5	prediction	2261
#00BFC4	-1.00563195487484	1	6	prediction	2262
#00BFC4	-1.00563195487484	1	7	prediction	2263
#00BFC4	-1.00563195487484	1	8	prediction	2264
#00BFC4	-1.00563195487484	1	9	prediction	2265
#00BFC4	-1.00563195487484	1	10	prediction	2266
#00BFC4	-1.00563195487484	1	11	prediction	2267
#00BFC4	-1.00563195487484	1	12	prediction	2268
#00BFC4	-1.00563195487484	1	13	prediction	2269
#00BFC4	-1.00563195487484	1	14	prediction	2270
#00BFC4	-1.00563195487484	1	15	prediction	2271
#00BFC4	-1.00563195487484	1	16	prediction	2272
#00BFC4	-1.00563195487484	1	17	prediction	2273
#00BFC4	-1.00563195487484	1	18	prediction	2274
#00BFC4	-1.00563195487484	1	19	prediction	2275
#00BFC4	-1.00563195487484	1	20	prediction	2276
#00BFC4	-1.00563195487484	1	21	prediction	2277
#00BFC4	-1.00563195487484	1	22	prediction	2278
#00BFC4	-1.00563195487484	1	23	prediction	2279
#00BFC4	-1.00563195487484	1	24	prediction	2280
#00BFC4	-1.00563195487484	1	25	prediction	2281
#00BFC4	-1.00563195487484	1	26	prediction	2282
#00BFC4	-1.00563195487484	1	27	prediction	2283
#00BFC4	-1.00563195487484	1	28	prediction	2284
#00BFC4	-1.00563195487484	1	29	prediction	2285
#00BFC4	-1.00563195487484	1	30	prediction	2286
#00BFC4	-1.00563195487484	1	31	prediction	2287
#00BFC4	-1.00563195487484	1	32	prediction	2288
#00BFC4	-1.00563195487484	1	33	prediction	2289
#00BFC4	-1.00563195487484	1	34	prediction	2290
#00BFC4	-1.00563195487484	1	35	prediction	2291
#00BFC4	-1.00563195487484	1	36	prediction	2292
#00BFC4	-1.00563195487484	1	37	prediction	2293
#00BFC4	-1.00563195487484	1	38	prediction	2294
#00BFC4	-1.00563195487484	1	39	prediction	2295
#00BFC4	-1.00563195487484	1	40	prediction	2296
#00BFC4	-0.997350415214896	1	0	prediction	2297
#00BFC4	-0.997350415214896	1	1	prediction	2298
#00BFC4	-0.997350415214896	1	2	prediction	2299
#00BFC4	-0.997350415214896	1	3	prediction	2300
#00BFC4	-0.997350415214896	1	4	prediction	2301
#00BFC4	-0.997350415214896	1	5	prediction	2302
#00BFC4	-0.997350415214896	1	6	prediction	2303
#00BFC4	-0.997350415214896	1	7	prediction	2304
#00BFC4	-0.997350415214896	1	8	prediction	2305
#00BFC4	-0.997350415214896	1	9	prediction	2306
#00BFC4	-0.997350415214896	1	10	prediction	2307
#00BFC4	-0.997350415214896	1	11	prediction	2308
#00BFC4	-0.997350415214896	1	12	prediction	2309
#00BFC4	-0.997350415214896	1	13	prediction	2310
#00BFC4	-0.997350415214896	1	14	prediction	2311
#00BFC4	-0.997350415214896	1	15	prediction	2312
