group	y
306	-1.07008097843853
307	-0.990025197339493
308	-0.916832912704072
309	-0.850106160674622
310	-0.789412454876324
311	-0.734307545033301
312	-0.684350868885536
313	-0.639115740553433
314	-0.598195771621078
315	-0.561208618446083
316	-0.527797852796071
317	-0.497633534973337
318	-0.470411908525668
319	-0.445854518246196
320	-0.42370696721129
321	-0.40373746580578
322	-0.385735279923322
323	-0.369509152294362
324	-0.354885746857256
325	-0.341708148796264
326	-0.329834440515863
327	-0.319136365072945
328	-0.309498082467656
329	0
330	-0.970487674625881
331	-1.59552034272553
332	-1.97443209844525
333	-2.17971528753187
334	-2.26411840180217
335	-2.26588193309165
336	-2.21259920898322
337	-2.12406199474075
338	-2.01435663545332
339	-1.89340705368882
340	-1.76810960032657
341	-1.64316684279052
342	-1.52169936549876
343	-1.40569396570588
344	-1.29633134303604
345	-1.19422509085021
346	-1.09959545881655
347	-1.01239519774854
348	-0.93240025033524
349	-0.859274693946876
350	-0.792616863304167
351	-0.731991751703435
352	-0.676953439953811
353	-0.627060306803901
354	-0.581885040770591
355	-0.541020932493623
356	-0.504085528471954
357	-0.470722433950174
358	-0.440601837236243
359	-0.413420169478295
360	-0.38889919786922
361	-0.366784765279961
362	-0.34684532725017
363	-0.328870392040045
364	-0.312668936607347
365	-0.298067847628231
366	-0.284910419603335
367	-0.273054929894274
368	-0.262373301903958
369	-0.252749861578581
370	0
371	-0.96417585686589
372	-1.58460024190176
373	-1.96015696954668
374	-2.16300621183142
375	-2.24565150375293
376	-2.24615277792692
377	-2.19197034345497
378	-2.10279803630156
379	-1.99265016463359
380	-1.87139771429229
381	-1.74589818392544
382	-1.62082566988697
383	-1.49927993280591
384	-1.38323257564225
385	-1.27385324434019
386	-1.17174752092787
387	-1.07712987626434
388	-0.989948918022717
389	-0.90997764177951
390	-0.836878050210919
391	-0.770247037766861
392	-0.709648617051261
393	-0.654636219476946
394	-0.604767811725347
395	-0.559615838882971
396	-0.518773466705982
397	-0.481858198945923
398	-0.448513653873701
399	-0.418410069605929
400	-0.391243950288449
401	-0.366737149652762
402	-0.344635603876963
403	-0.324707863893604
404	-0.306743532270819
405	-0.290551677107237
406	-0.275959271749154
407	-0.262809692144906
408	-0.250961291516441
409	-0.240286063441624
410	-0.230668398438392
411	0
412	-0.938829792968258
413	-1.54074891669361
414	-1.90283301898784
415	-2.09590837781942
416	-2.17149486683071
417	-2.16692735563713
418	-2.1091319974037
419	-2.01740937810354
420	-1.90548453068955
421	-1.78301586552835
422	-1.65670486422467
423	-1.53111129322186
424	-1.40925129205782
425	-1.29303544869239
426	-1.1835890213372
427	-1.08148542129529
428	-0.986915913739169
429	-0.899812468931765
430	-0.819936247871163
431	-0.746940921984198
432	-0.680417602094404
433	-0.619926362686277
434	-0.565018027423043
435	-0.515248908267745
436	-0.470190472775184
437	-0.429435385212535
438	-0.392600977672592
439	-0.35933092073543
440	-0.329295652531873
441	-0.302191970341161
442	-0.277742075403741
443	-0.255692278586773
444	-0.235811513887489
445	-0.2178897625819
446	-0.201736458758626
447	-0.187178923801107
448	-0.174060860723287
449	-0.162240927375815
450	-0.151591399134759
451	-0.141996925815711
452	0
453	-0.88512340298982
454	-1.44783127937477
455	-1.78136790881326
456	-1.9537331487696
457	-2.01436256896704
458	-1.99905468543134
459	-1.93360381534881
460	-1.8364772777411
461	-1.72078715328912
462	-1.59574142102674
463	-1.4677109742594
464	-1.34101332300806
465	-1.21848742005095
466	-1.10191456718317
467	-0.992325968372491
468	-0.890226867591663
469	-0.795759358920803
470	-0.70882015921054
471	-0.629145352883486
472	-0.556370958079998
473	-0.490075830557288
474	-0.429811700223009
475	-0.375123865116471
476	-0.325565130977752
477	-0.280704894046
478	-0.240134755971202
479	-0.20347168511426
480	-0.170359462894409
481	-0.140468951257447
482	-0.113497568610083
483	-0.0891682525379063
484	-0.0672281078458273
485	-0.0474468802161282
486	-0.0296153533781294
487	-0.013543736925532
488	0.000939910293876998
489	0.0139911922388964
490	0.0257508055737308
491	0.0363458778132563
492	0.0458912097097917
493	0
494	-0.880158435198638
495	-1.43924136899901
496	-1.7701388844828
497	-1.94058954643066
498	-1.99983623796321
499	-1.98353544459378
500	-1.91737684923365
501	-1.81975073829112
502	-1.70371252715474
503	-1.57842855405811
504	-1.4502391505754
505	-1.32343943096915
506	-1.2008519677218
507	-1.084246110575
508	-0.974644368510832
509	-0.872545683670944
510	-0.778087604440049
511	-0.69116358861419
512	-0.611507402374339
513	-0.5387534318763
514	-0.472479399939297
515	-0.412236265044056
516	-0.357568814405295
517	-0.30802952962505
518	-0.263187615456588
519	-0.222634575314652
520	-0.185987343934408
521	-0.15288971298178
522	-0.123012583582779
523	-0.096053431565174
524	-0.0717352625870852
525	-0.0498052548501902
526	-0.0300332290742132
527	-0.0122100431724743
528	0.00385402156859463
529	0.0183308381252086
530	0.031375946388222
531	0.0431299833489969
532	0.0537200213217668
533	0.0632608102657766
534	0
535	-0.87200288313081
536	-1.42513141617072
537	-1.75169387205782
538	-1.91899961115971
539	-1.97597500585881
540	-1.95804323960331
541	-1.89072212102171
542	-1.79227540126252
543	-1.67566541620975
544	-1.54999010411352
545	-1.42153959525746
546	-1.29457221619844
547	-1.17188363282838
548	-1.05522356221487
549	-0.945600230788459
550	-0.8435022291812
551	-0.749059638930665
552	-0.662160564446835
553	-0.582534963922154
554	-0.509814542783054
555	-0.443575162862915
556	-0.383366515481685
557	-0.328732548763732
558	-0.279225211875677
559	-0.234413395032377
560	-0.193888440285469
561	-0.157267227135828
562	-0.124193564080795
563	-0.0943384166045498
564	-0.0673993548558081
565	-0.0430994963099446
566	-0.0211861397315847
567	-0.00142922909840553
568	0.0163802558202005
569	0.0324319159739362
570	0.0468975123518047
571	0.0599324796054164
572	0.0716773567063684
573	0.0822591252952518
574	0.0917924518976268
575	0
576	-0.865638944026921
577	-1.41412114000411
578	-1.73730086287011
579	-1.90215255627261
580	-1.9573556129847
581	-1.93815116622385
582	-1.86992290770534
583	-1.77083585060369
584	-1.65377969901862
585	-1.52779901733592
586	-1.39914476277609
587	-1.27204655571932
588	-1.14927906631103
589	-1.03257669185373
590	-0.92293651381958
591	-0.8208390453523
592	-0.726408541460478
593	-0.639528929200728
594	-0.559927195316487
595	-0.487232953407865
596	-0.421020613144063
597	-0.360838877054328
598	-0.306231038504181
599	-0.256748631190325
600	-0.21196029988705
601	-0.171457260731163
602	-0.134856350123126
603	-0.101801389694164
604	-0.0719633951484189
605	-0.0450400102351093
606	-0.0207544396828333
607	0.0011459236661235
608	0.0208910396534574
609	0.038689833423065
610	0.0547318140311684
611	0.0691886550809271
612	0.0822157091036812
613	0.09395343858426
614	0.104528754408813
615	0.11405625799794
616	0
617	-0.855207723488887
618	-1.39607404417185
619	-1.71370908259189
620	-1.87453831577237
621	-1.92683630879535
622	-1.90554579382909
623	-1.83583062970286
624	-1.7356939868134
625	-1.61790651749899
626	-1.49142530030675
627	-1.362437083348
628	-1.235124434312
629	-1.11222760892595
630	-0.995455893653619
631	-0.885788102111897
632	-0.783691507521722
633	-0.689280814547505
634	-0.602433103088224
635	-0.522870489344176
636	-0.450219158174042
637	-0.384051138984642
638	-0.323913513564727
639	-0.269348502055535
640	-0.219906957151286
641	-0.175157121321249
642	-0.134690004313489
643	-0.0981223718819839
644	-0.0650980671858969
645	-0.0352881882455961
646	-0.00839049944990498
647	0.0158716514546144
648	0.0377507174216835
649	0.0574765006420045
650	0.0752577704015317
651	0.0912838851326131
652	0.105726375203064
653	0.118740458539754
654	0.130466472256996
655	0.141031211266354
656	0.150549170273989
657	0
658	-0.846678574186026
659	-1.38131772929238
660	-1.69441912360967
661	-1.85195936834691
662	-1.90188201882504
663	-1.87888581782568
664	-1.80795487651582
665	-1.70696003358566
666	-1.58857459799505
667	-1.46168411497655
668	-1.3324228316828
669	-1.20493484289141
670	-1.08193226517651
671	-0.965103852975763
672	-0.855413483085895
673	-0.753317603026517
674	-0.658923108566507
675	-0.572101480985817
676	-0.492570854056278
677	-0.419954609105817
678	-0.353822829305611
679	-0.293721271236335
680	-0.239191277511033
681	-0.189783143998207
682	-0.145064784220041
683	-0.104627039169621
684	-0.068086616836411
685	-0.0350873779820173
686	-0.00530048793316047
687	0.021576190279649
688	0.0458191919703628
689	0.0676808440068935
690	0.0873908196756735
691	0.105157760824487
692	0.121170902727178
693	0.135601658634334
694	0.148605136412682
695	0.160321570666587
696	0.170877661480308
697	0.180387816304312
698	0
699	-0.806692093359255
700	-1.31213696095903
701	-1.6039836595789
702	-1.74610442124053
703	-1.78489095652658
704	-1.75389813365593
705	-1.67726736821162
706	-1.57224909946787
707	-1.45106026975324
708	-1.32225106078291
709	-1.1917095839574
710	-1.06339956479481
711	-0.939901197485942
712	-0.822806977927336
713	-0.713010755899921
714	-0.610918225714127
715	-0.516599673362148
716	-0.429900332597428
717	-0.350519666713204
718	-0.278067913484064
719	-0.212106031711167
720	-0.152173565115562
721	-0.0978077422699552
722	-0.0485562485244837
723	-0.00398545522685944
724	0.0363145877893556
725	0.0727274433471317
726	0.105609168160829
727	0.135288281357117
728	0.162066457452104
729	0.186219683522355
730	0.207999695318474
731	0.227635561796036
732	0.245335327345356
733	0.261287649846806
734	0.275663393480292
735	0.288617150126995
736	0.300288673802666
737	0.310804220020819
738	0.320277787158518
739	0
740	-0.793059540063077
741	-1.28855122668398
742	-1.57315158189232
743	-1.71001539369285
744	-1.74500530370134
745	-1.71128620005788
746	-1.63271219893278
747	-1.52632222741092
748	-1.40417763917453
749	-1.27471428077023
750	-1.14373634876811
751	-1.01514607556429
752	-0.891478679175496
753	-0.774293838164397
754	-0.664461528067295
755	-0.562370139950752
756	-0.46807747847023
757	-0.381419828834653
758	-0.302090289028553
759	-0.229694615807238
760	-0.163790657208983
761	-0.103915838810446
762	-0.0496059865884305
763	-0.00040789589150454
764	0.0441125877047127
765	0.0843656840959316
766	0.120735048432951
767	0.15357670929529
768	0.183219078230609
769	0.209963672091219
770	0.234086291043631
771	0.255838469309379
772	0.275449069810087
773	0.293125933245459
774	0.309057520645651
775	0.323414508996422
776	0.336351314264481
777	0.348007526618958
778	0.358509250006282
779	0.367970343338503
780	0
781	-0.779589041364477
782	-1.26524586370793
783	-1.54268601514712
784	-1.67435536816037
785	-1.70559378461151
786	-1.66918080838204
787	-1.58868667145109
788	-1.48094130302845
789	-1.35785231768287
790	-1.22774258593182
791	-1.09633338703781
792	-0.967466191263755
793	-0.843631775098717
794	-0.726357389881824
795	-0.616489420705662
796	-0.514399161082221
797	-0.420132082699943
798	-0.333515628597489
799	-0.254236607117182
800	-0.18189634726239
801	-0.116049623287148
802	-0.0562317678027992
803	-0.00197722086335861
804	0.0471681016044392
805	0.0916388735470426
806	0.131845581383075
807	0.168171971493632
808	0.200974044657841
809	0.230580106123179
810	0.257291516952362
811	0.281383892623704
812	0.303108568225315
813	0.322694203094059
814	0.340348436660365
815	0.356259535444196
816	0.370597991462399
817	0.38351804685837
818	0.395159129902312
819	0.405647194775294
820	0.415095962582223
821	0
822	-0.730425034271155
823	-1.18018702095064
824	-1.43149418973097
825	-1.54420504578148
826	-1.56175143345253
827	-1.51550648485954
828	-1.42800432450711
829	-1.31531209076526
830	-1.18877628825177
831	-1.05630745276476
832	-0.923324235788267
833	-0.793446340743745
834	-0.669002343475021
835	-0.551401143930955
836	-0.441403027886811
837	-0.33931688698563
838	-0.245143180619611
839	-0.158677080080748
840	-0.0795824380642789
841	-0.00744442336801498
842	0.0581934083104536
843	0.117803363168413
844	0.17185605942915
845	0.220808790839318
846	0.265098127473135
847	0.305135528492303
848	0.341305073246064
849	0.373962661048948
850	0.403436209178914
851	0.430026510104969
852	0.454008505238939
853	0.475632802880907
854	0.495127319333442
855	0.512698959443617
856	0.52853527981704
857	0.542806097379521
858	0.555665019862108
859	0.567250884643746
860	0.577689099298782
861	0.58709288196994
862	0
863	-0.713108342400242
864	-1.15022734398353
865	-1.39232987638196
866	-1.49836311460493
867	-1.51108685543554
868	-1.46137886048061
869	-1.37140831340812
870	-1.25697368014426
871	-1.12922382950164
872	-0.995924063524988
873	-0.862386441247845
874	-0.732152554719398
875	-0.607493848992862
876	-0.489777537940658
877	-0.379733581182055
878	-0.277648890989401
879	-0.183508072390887
880	-0.0970949298285263
881	-0.0180652304916994
882	0.0540015488171402
883	0.119565803833508
884	0.17910253131844
885	0.233084131136602
886	0.281969027555295
887	0.326194458508463
888	0.366172225780248
889	0.402286525998919
890	0.434893222740846
891	0.464320096632215
892	0.490867739870279
893	0.514810856445173
894	0.536399798665552
895	0.555862221120251
896	0.573404769919223
897	0.589214751619942
898	0.603461745365659
899	0.61629913543283
900	0.627865551074936
901	0.638286207338887
902	0.64767414521258
903	0
904	-0.62407280046014
905	-0.996186601386646
906	-1.19096255462472
907	-1.26266213798016
908	-1.25058974694989
909	-1.1830761450178
910	-1.08041413522388
911	-0.957020776651815
912	-0.82302877341307
913	-0.685456693358663
914	-0.549068539538557
915	-0.417004286394273
916	-0.291241635177288
917	-0.172933466535477
918	-0.062653815056128
919	0.0394234161702971
920	0.133395138949304
921	0.219535992660361
922	0.298231782569215
923	0.369932297849572
924	0.435118250934305
925	0.494278472393088
926	0.54789452258192
927	0.596430638455604
928	0.640327491817157
929	0.67999864607904
930	0.715828900871621
931	0.748173936019863
932	0.777360829540901
933	0.803689143914277
934	0.827432362402226
935	0.848839521107305
936	0.868136928990419
937	0.88552990183816
938	0.901204460559961
939	0.915328961715728
940	0.928055640667281
941	0.939522056569744
942	0.949852434570529
943	0.95915890479788
944	0
945	-0.618128692179608
946	-0.985902676184893
947	-1.17751905623516
948	-1.24692648796494
949	-1.233198680575
950	-1.16449635722261
951	-1.06098705176439
952	-0.936995599081506
953	-0.802586863040034
954	-0.66472955871526
955	-0.528151100351831
956	-0.395964649969
957	-0.270128298166967
958	-0.151780616477641
959	-0.0414852297659253
960	0.0605915034919138
961	0.154551937252636
962	0.24067461266792
963	0.319348110425207
964	0.391024173526163
965	0.456184870768169
966	0.515319956280801
967	0.568911601984286
968	0.617424432894679
969	0.661299350063779
970	0.700950034512245
971	0.736761326127509
972	0.769088892467095
973	0.798259764641204
974	0.824573436384319
975	0.84830330946157
976	0.869698332104184
977	0.888984723437503
978	0.906367710434303
979	0.922033228172775
980	0.936149551591849
981	0.948868839350575
982	0.960328579163157
983	0.97065293009026
984	0.979953961450157
985	0
986	-0.613082497024261
987	-0.977172234025723
988	-1.16610632395595
989	-1.23356785499166
990	-1.2184346973591
991	-1.14872322006988
992	-1.04449461087853
993	-0.919995411791647
994	-0.78523289433319
995	-0.647133451530552
996	-0.51039343590416
997	-0.378103247318043
998	-0.252204328093336
999	-0.133823102171714
1000	-0.0235143571815852
1001	0.0785619533304781
1002	0.172512803384665
1003	0.258620046505695
1004	0.337274619549311
1005	0.40892992420116
1006	0.47406918073159
1007	0.533182927317725
1008	0.586753855061524
1009	0.635246918420013
1010	0.679103213063605
1011	0.718736519855335
1012	0.754531712858496
1013	0.786844449216284
1014	0.816001720217695
1015	0.842302961236738
1016	0.86602150485234
1017	0.88740622469818
1018	0.90668326363454
1019	0.924057773236538
1020	0.939715615716733
1021	0.953824996722694
1022	0.966538009797365
1023	0.977992082005857
1024	0.988311316305102
1025	0.997607730389321
1026	0
1027	-0.597874547618942
1028	-0.950860900723038
1029	-1.13171125009625
1030	-1.19330833110731
1031	-1.17393980509746
1032	-1.1011869943796
1033	-0.994790586590728
1034	-0.868761168916364
1035	-0.732932444201864
1036	-0.594103257580946
1037	-0.456876349433443
1038	-0.324273520273908
1039	-0.198186038742517
1040	-0.0797037190320362
1041	0.0306452844134256
1042	0.132720320877187
1043	0.226642288076149
1044	0.312703022185339
1045	0.391300560952801
1046	0.462893304916044
1047	0.527967944592229
1048	0.587017381078467
1049	0.640525870158482
1050	0.688959359140645
1051	0.732759530226384
1052	0.772340465178285
1053	0.808087141056995
1054	0.840355183619571
1055	0.869471464144025
1056	0.89573524212073
1057	0.91941964161898
1058	0.940773311454418
1059	0.960022164643815
1060	0.977371125532917
1061	0.993005836735796
1062	1.00709429507346
1063	1.01978839784548
1064	1.031225389336
1065	1.04152920341958
1066	1.05081170220867
1067	0
1068	-0.578990839379203
1069	-0.918190122550101
1070	-1.08900289262211
1071	-1.14331808701582
1072	-1.1186905047984
1073	-1.04216127086952
1074	-0.933073107923719
1075	-0.805143618084534
1076	-0.667990983998061
1077	-0.528255674599712
1078	-0.390424192089965
1079	-0.257433157182567
1080	-0.131111537866422
1081	-0.0125036900151782
1082	0.0978953023475545
1083	0.199968756825752
1084	0.2938548601882
1085	0.379857844065146
1086	0.458384563381421
1087	0.529899625748058
1088	0.594894030687105
1089	0.653863613333029
1090	0.70729457233464
1091	0.755654087823654
1092	0.79938457029697
1093	0.838900475144091
1094	0.874586907317465
1095	0.906799453601981
1096	0.935864836258036
1097	0.962082096381318
1098	0.985724099134748
1099	1.00703921417745
1100	1.02625306912954
1101	1.04357030618611
1102	1.0591762952858
1103	1.07323877394973
1104	1.0859093958021
1105	1.09732517816797
1106	1.10760984497233
1107	1.11687506514176
1108	0
1109	-0.568488916476853
1110	-0.900020704278221
1111	-1.06525120827149
1112	-1.11551667838074
1113	-1.08796434207743
1114	-1.00933490066254
1115	-0.898749753926732
1116	-0.769763564252402
1117	-0.631874655596461
1118	-0.491635418080402
1119	-0.353467709588957
1120	-0.220260779223815
1121	-0.0938089472962072
1122	0.0248687113591246
1123	0.135295504392599
1124	0.237368079070589
1125	0.331234237237883
1126	0.417205104092108
1127	0.495692438113561
1128	0.56716429889457
1129	0.632114082352877
1130	0.691039255348759
1131	0.744427097029572
1132	0.792745473145324
1133	0.836437199224739
1134	0.875916938444958
1135	0.911569866883749
1136	0.943751549652152
1137	0.972788626136397
1138	0.998980015974881
1139	1.02259844034319
1140	1.04389211365126
1141	1.06308650479968
1142	1.08038609906918
1143	1.09597611475361
1144	1.11002414516792
1145	1.12268170841947
1146	1.13408569561307
1147	1.14435971391303
1148	1.15361532480821
1149	0
1150	-0.561196598440255
1151	-0.887404236055162
1152	-1.04875852994962
1153	-1.09621195528217
1154	-1.06662873023863
1155	-0.986540948187142
1156	-0.874916326871889
1157	-0.745196386689319
1158	-0.606796224201796
1159	-0.466207069424289
1160	-0.327805892565811
1161	-0.194449048860497
1162	-0.0679067999888689
1163	0.0508193338448213
1164	0.161265431089016
1165	0.26333739485194
1166	0.357189703488276
1167	0.443138268946246
1168	0.521598254633639
1169	0.593040117127191
1170	0.657958916352244
1171	0.716853252205728
1172	0.770211154110838
1173	0.818500963896743
1174	0.862165778337889
1175	0.901620404894854
1176	0.937250069033358
1177	0.969410320814567
1178	0.998427742078606
1179	1.02460116812644
1180	1.04820322015182
1181	1.06948200476289
1182	1.08866288064863
1183	1.10595022413172
1184	1.121529148207
1185	1.13556714605562
1186	1.14821564168488
1187	1.15961143855482
1188	1.16987806275359
1189	1.17912700116749
1190	0
1191	-0.524419586089699
1192	-0.823776181802562
1193	-0.965581763482065
1194	-0.998853332652583
1195	-0.959027819778555
1196	-0.871585255429583
1197	-0.754718299748952
1198	-0.621297869356227
1199	-0.480319323920506
1200	-0.337965447502864
1201	-0.198386830360687
1202	-0.0642739355978984
1203	0.0627243088913441
1204	0.181694915363808
1205	0.29223836864658
1206	0.394307251409634
1207	0.488089713343104
1208	0.573925807194465
1209	0.652247868285804
1210	0.723538441795141
1211	0.788300979660868
1212	0.84703979597157
1213	0.900246703982112
1214	0.948392446509796
1215	0.991921538722699
1216	1.03124951573942
1217	1.06676185210167
1218	1.09881402197028
1219	1.12773231696574
1220	1.15381514705391
1221	1.17733462919482
1222	1.19853832632462
1223	1.21765104130737
1224	1.23487660096249
1225	1.25039958723519
1226	1.26438698830644
1227	1.27698975361298
1228	1.28834424460013
1229	1.29857357846824
1230	1.30778886586401
1231	0
1232	-0.520854306888732
1233	-0.817607878182287
1234	-0.957518346240234
1235	-0.989415081687891
1236	-0.948596649230721
1237	-0.860441089163039
1238	-0.743065925107589
1239	-0.609286757559875
1240	-0.468058255574945
1241	-0.325533301493378
1242	-0.18584053958833
1243	-0.0516543508590716
1244	0.0753880992789527
1245	0.19438240569762
1246	0.30493529698085
1247	0.40700388106209
1248	0.500779571836593
1249	0.586604762336808
1250	0.664913452584183
1251	0.736189359663751
1252	0.800936749062032
1253	0.859660488819318
1254	0.912852759007009
1255	0.960984535201746
1256	1.00450047007514
1257	1.04381616928726
1258	1.07931713152601
1259	1.11135882359421
1260	1.14026750897755
1261	1.16634155640857
1262	1.18985303396528
1263	1.21104945187858
1264	1.2301555591291
1265	1.2473751292657
1266	1.26289269275195
1267	1.27687518881253
1268	1.28947352087781
1269	1.30082400754282
1270	1.31104972636904
1271	1.32026175152932
1272	0
1273	-0.50927150265346
1274	-0.797568422849315
1275	-0.931322085550719
1276	-0.958752290056389
1277	-0.914708081298226
1278	-0.824236155704905
1279	-0.705209934948295
1280	-0.570265309661105
1281	-0.428224754085528
1282	-0.285144006480208
1283	-0.145080413465368
1284	-0.0106561088362327
1285	0.116529955685707
1286	0.235601257992153
1287	0.346184811253175
1288	0.448252424983208
1289	0.542006117758578
1290	0.627795885680446
1291	0.706061137010594
1292	0.777289396100968
1293	0.841987571476169
